Account ID,City,State,BFPO No,Postcode,Country,Total Gifts (All Time),Last Gift Date,Number of Gifts Past 18 Months
001PY00000fefO9YAI,Newburgh,NY,,,,$338.79 ,5/30/2025,2
001PY00000ffGtSYAU,Newburgh,NY,,,,$155.75 ,8/8/2025,4
001PY00000fg066YAA,Newburgh,NY,,,,"$3,632.50 ",8/15/2025,2
001PY00000ff8ykYAA,Newburgh,NY,,,,"$1,834.66 ",9/21/2025,15
001PY00000ffHfxYAE,Newburgh,NY,,,,$465.00 ,9/27/2025,16
001PY00000featMYAQ,Newburgh,NY,,,,"$7,985.00 ",9/28/2025,18
001PY00000ffFPwYAM,Newburgh,NY,,,,"$1,271.75 ",10/7/2025,19
001PY000014bfiyYAA,Newburgh,NY,,,,$10.30 ,10/7/2025,1
001PY00000fbbgAYAQ,Newburgh,NY,,,,"$1,000.00 ",4/9/2021,0
001PY00000fbbgCYAQ,Newburgh,NY,,,,$221.90 ,5/11/2021,0
001PY00000egj2hYAA,Newburgh,NY,,,,"$1,500.00 ",3/11/2024,0
001PY00000ffPFjYAM,Newcomb,NY,,,,$70.00 ,9/10/2023,0
001PY00000ff43VYAQ,Newfane,NY,,,,$755.00 ,2/24/2025,2
001PY00000ffCA3YAM,Niagara Falls,NY,,,,$380.00 ,1/5/2023,0
001PY00000ffBbAYAU,Niagara Falls,NY,,,,$160.50 ,6/11/2024,1
001PY00000ffzOhYAI,Niskayuna,NY,,,,$975.00 ,12/2/2024,1
001PY00000ffDN9YAM,Niskayuna,NY,,,,$175.00 ,12/7/2020,0
001PY00000ffDUfYAM,Niskayuna,NY,,,,$90.00 ,10/26/2022,0
001PY00000ffzeNYAQ,Niskayuna,NY,,,,$100.00 ,12/29/2022,0
001PY00000ff4TdYAI,Niskayuna,NY,,,,"$1,300.00 ",11/2/2023,0
001PY00000ffAOcYAM,Niskayuna,NY,,,,$330.00 ,11/29/2023,0
001PY00000feUynYAE,Niskayuna,NY,,,,"$1,150.00 ",9/15/2025,2
001PY00000ffA4AYAU,Niverville,NY,,,,$60.00 ,6/12/2020,0
001PY00000feJ5gYAE,Norht Creek,NY,,,,$10.00 ,12/22/2020,0
001PY00000feEy7YAE,North Bellmore,NY,,,,"$1,170.00 ",6/19/2020,0
001PY00000ffP8yYAE,North Chatham,NY,,,,$103.57 ,9/3/2023,0
001PY00000ff2wVYAQ,North Massapequa,NY,,,,$71.65 ,6/22/2023,0
001PY00000ff8sBYAQ,North River,NY,,,,$170.00 ,4/3/2020,0
001PY00000ffMbgYAE,North River,NY,,,,$15.00 ,4/18/2023,0
001PY00000ffFV2YAM,North Salem,NY,,,,$25.00 ,2/21/2020,0
001PY00000ffS0GYAU,North Salem,NY,,,,$100.00 ,9/15/2020,0
001PY00000ffzP9YAI,North Salem,NY,,,,"$1,105.00 ",1/6/2022,0
001PY00000ffKikYAE,North Salem,NY,,,,$35.00 ,2/12/2022,0
001PY00000cQeQaYAK,North Salem,NY,,,,"$9,750.00 ",11/27/2024,1
001PY00000gRf5oYAC,North Salem,NY,,,,$550.00 ,12/3/2024,1
001PY00000ff6ftYAA,North Tonawanda,NY,,,,$140.00 ,12/8/2022,0
001PY00000q8G1iYAE,North White Plains,NY,,,,$25.75 ,6/30/2025,1
001PY00000ff2VKYAY,North Woodmere,NY,,,,$250.00 ,11/1/2023,0
001PY00000ffAG9YAM,Northport,NY,,,,"$2,258.75 ",9/8/2020,0
001PY00000ffPeyYAE,Northport,NY,,,,$203.94 ,8/18/2025,1
001PY00000ffQuDYAU,Northport,NY,,,,$700.00 ,10/6/2025,14
001PY000018XmooYAC,Northport,NY,,,,$25.00 ,10/20/2025,1
001PY00000ffCNJYA2,NY,NY,,,,$35.00 ,5/27/2020,0
001PY00000ff8ZQYAY,NY,NY,,,,$165.00 ,12/13/2020,0
001PY00000ffKsAYAU,Ny,NY,,,,$26.25 ,3/10/2022,0
001PY00000ffHTTYA2,NY,NY,,,,$25.00 ,6/8/2024,1
001PY00000fexktYAA,NY,NY,,,,$171.00 ,9/5/2024,1
001PY00000ff9nzYAA,NY,NY,,,,$251.56 ,9/19/2025,1
001PY00000ffEGhYAM,Nyack,NY,,,,"$1,000.00 ",12/31/2021,0
001PY00000ffAy7YAE,Nyack,NY,,,,$155.00 ,12/3/2024,1
001PY00000fedkCYAQ,Nyack,NY,,,,$190.00 ,3/10/2020,0
001PY00000ffEsLYAU,Nyack,NY,,,,$35.00 ,7/4/2020,0
001PY00000fyLnVYAU,Nyack,NY,,,,"$1,000.00 ",8/28/2020,0
001PY00000ff5xMYAQ,Nyack,NY,,,,$415.00 ,9/10/2020,0
001PY00000ff9vaYAA,Nyack,NY,,,,$50.00 ,9/16/2020,0
001PY00000ffzP7YAI,Nyack,NY,,,,$215.00 ,12/22/2020,0
001PY00000ffReSYAU,Nyack,NY,,,,$25.00 ,12/28/2020,0
001PY00000feXsqYAE,Nyack,NY,,,,"$24,010.08 ",12/31/2020,0
001PY00000fdzZOYAY,Nyack,NY,,,,$850.00 ,12/31/2020,0
001PY00000fetpZYAQ,Nyack,NY,,,,$890.00 ,2/18/2021,0
001PY00000fe21lYAA,Nyack,NY,,,,$100.00 ,2/26/2021,0
001PY00000ff6GAYAY,Nyack,NY,,,,$585.00 ,3/29/2021,0
001PY00000fegYgYAI,Nyack,NY,,,,$20.00 ,4/22/2021,0
001PY00000ffzPVYAY,Nyack,NY,,,,$100.00 ,4/23/2021,0
001PY00000feaVpYAI,Nyack,NY,,,,$850.00 ,5/11/2021,0
001PY00000ffHaAYAU,Nyack,NY,,,,$100.00 ,9/24/2021,0
001PY00000ffSbNYAU,Nyack,NY,,,,$102.25 ,10/1/2021,0
001PY00000ffB1OYAU,Nyack,NY,,,,$290.00 ,12/23/2021,0
001PY00000fetHMYAY,Nyack,NY,,,,$115.00 ,12/27/2021,0
001PY00000feh9RYAQ,Nyack,NY,,,,$325.00 ,12/31/2021,0
001PY00000ff2PkYAI,Nyack,NY,,,,$455.00 ,12/31/2021,0
001PY00000fe8iJYAQ,Nyack,NY,,,,$50.00 ,12/31/2021,0
001PY00000feF31YAE,Nyack,NY,,,,$130.00 ,2/20/2022,0
001PY00000fegYWYAY,Nyack,NY,,,,$35.00 ,4/8/2022,0
001PY00000ffCa0YAE,Nyack,NY,,,,$100.00 ,4/8/2022,0
001PY00000ffHSDYA2,Nyack,NY,,,,$70.00 ,4/11/2022,0
001PY00000fdzZjYAI,Nyack,NY,,,,$198.00 ,4/26/2022,0
001PY00000ffIoZYAU,Nyack,NY,,,,$25.90 ,5/6/2022,0
001PY00000ff6gNYAQ,Nyack,NY,,,,"$1,037.30 ",6/21/2022,0
001PY00000ff7zKYAQ,Nyack,NY,,,,$15.00 ,10/27/2022,0
001PY00000ff7lKYAQ,Nyack,NY,,,,$460.00 ,10/27/2022,0
001PY00000ffEGqYAM,Nyack,NY,,,,$25.00 ,11/29/2022,0
001PY00000ff8tPYAQ,Nyack,NY,,,,$593.62 ,11/29/2022,0
001PY00000ff89UYAQ,Nyack,NY,,,,$220.00 ,12/22/2022,0
001PY00000felPgYAI,Nyack,NY,,,,$50.00 ,12/31/2022,0
001PY00000ffCA6YAM,Nyack,NY,,,,$200.00 ,3/13/2023,0
001PY00000ffznQYAQ,Nyack,NY,,,,$50.00 ,4/12/2023,0
001PY00000fdqOSYAY,Nyack,NY,,,,"$5,372.00 ",5/5/2023,0
001PY00000ffF6CYAU,Nyack,NY,,,,$200.00 ,5/10/2023,0
001PY00000feqLWYAY,Nyack,NY,,,,$280.00 ,5/13/2023,0
001PY00000ff27nYAA,Nyack,NY,,,,"$1,780.00 ",5/25/2023,0
001PY00000ffOM2YAM,Nyack,NY,,,,$103.94 ,6/19/2023,0
001PY00000ff9X0YAI,Nyack,NY,,,,$550.00 ,9/24/2023,0
001PY00000ffCYnYAM,Nyack,NY,,,,$45.00 ,10/17/2023,0
001PY00000ff8OyYAI,Nyack,NY,,,,$405.00 ,11/28/2023,0
001PY00000febjDYAQ,Nyack,NY,,,,"$1,400.00 ",11/28/2023,0
001PY00000ffzXwYAI,Nyack,NY,,,,$85.00 ,12/12/2023,0
001PY00000fev6hYAA,Nyack,NY,,,,$540.00 ,12/26/2023,0
001PY00000feiliYAA,Nyack,NY,,,,$735.00 ,12/29/2023,0
001PY00000feJ5YYAU,Nyack,NY,,,,$186.75 ,12/30/2023,0
001PY00000ffLTgYAM,Nyack,NY,,,,$200.00 ,12/31/2023,0
001PY00000feqLYYAY,Nyack,NY,,,,"$1,800.00 ",12/31/2023,0
001PY00000fevmFYAQ,Nyack,NY,,,,$400.00 ,12/31/2023,0
001PY00000ffSqaYAE,Nyack,NY,,,,$100.00 ,1/9/2024,0
001PY00000ffRzBYAU,Nyack,NY,,,,$196.26 ,2/10/2024,0
001PY00000ff899YAA,Nyack,NY,,,,$275.00 ,2/14/2024,0
001PY00000ff5ZMYAY,Nyack,NY,,,,"$2,550.00 ",3/6/2024,0
001PY00000ffAXxYAM,Nyack,NY,,,,$225.00 ,4/27/2024,1
001PY00000ffKsXYAU,Nyack,NY,,,,$55.90 ,5/14/2024,1
001PY00000fegYhYAI,Nyack,NY,,,,$270.00 ,5/16/2024,1
001PY00000ff1F6YAI,Nyack,NY,,,,$480.00 ,5/30/2024,1
001PY00000ffQR5YAM,Nyack,NY,,,,$103.94 ,6/15/2024,1
001PY00000ffFCJYA2,Nyack,NY,,,,$10.00 ,7/16/2024,1
001PY00000ffANBYA2,Nyack,NY,,,,"$1,145.00 ",9/18/2024,1
001PY00000fdzZRYAY,Nyack,NY,,,,"$2,310.00 ",9/20/2024,1
001PY00000ffR1OYAU,Nyack,NY,,,,$10.00 ,11/6/2024,1
001PY00000ff5KFYAY,Nyack,NY,,,,"$1,000.00 ",11/14/2024,1
001PY00000fewuaYAA,Nyack,NY,,,,"$1,000.00 ",11/15/2024,1
001PY00000ffI7uYAE,Nyack,NY,,,,$35.90 ,11/24/2024,1
001PY00000ff2NQYAY,Nyack,NY,,,,"$2,450.00 ",12/2/2024,1
001PY00000fed62YAA,Nyack,NY,,,,"$1,221.97 ",12/3/2024,1
001PY00000ffRfGYAU,Nyack,NY,,,,$657.57 ,12/3/2024,1
001PY00000ff2dDYAQ,Nyack,NY,,,,$963.95 ,12/3/2024,1
001PY00000feh9EYAQ,Nyack,NY,,,,$400.00 ,12/10/2024,1
001PY00000ffKibYAE,Nyack,NY,,,,$885.00 ,12/13/2024,1
001PY00000ff7XqYAI,Nyack,NY,,,,"$2,270.00 ",12/13/2024,1
001PY00000ffDRiYAM,Nyack,NY,,,,"$2,060.00 ",12/16/2024,2
001PY00000ff3n3YAA,Nyack,NY,,,,$930.00 ,12/16/2024,1
001PY00000ff1F7YAI,Nyack,NY,,,,"$2,140.00 ",12/29/2024,1
001PY00000ffCaEYAU,Nyack,NY,,,,"$1,400.00 ",12/29/2024,1
001PY00000feF2YYAU,Nyack,NY,,,,$465.00 ,12/30/2024,1
001PY00000fen5rYAA,Nyack,NY,,,,"$9,740.00 ",12/30/2024,1
001PY00000fe4HLYAY,Nyack,NY,,,,$90.00 ,2/1/2025,2
001PY00000fetYPYAY,Nyack,NY,,,,$945.84 ,4/24/2025,12
001PY00000ff2nRYAQ,Nyack,NY,,,,"$3,535.00 ",4/25/2025,12
001PY00000ffF6JYAU,Nyack,NY,,,,$335.00 ,5/27/2025,1
001PY00000ff6N5YAI,Nyack,NY,,,,"$1,050.00 ",6/27/2025,4
001PY00000qkzisYAA,Nyack,NY,,,,$50.00 ,7/4/2025,1
001PY00000ffClnYAE,Nyack,NY,,,,$151.50 ,8/27/2025,2
001PY00000ff7ypYAA,Nyack,NY,,,,"$1,303.00 ",9/11/2025,3
001PY00000gRf6QYAS,Nyack,NY,,,,"$1,440.00 ",10/6/2025,18
001PY00000ff6vJYAQ,Nyack,NY,,,,"$7,900.00 ",10/7/2025,20
001PY00000feYerYAE,Nyack,NY,,,,"$2,122.04 ",10/7/2025,4
001PY00000ffQDYYA2,Nyack,NY,,,,$278.75 ,10/9/2025,4
001PY00000feh8gYAA,Nyack,NY,,,,$630.00 ,10/16/2025,19
001PY00000fbc9CYAQ,Nyack,NY,,,,"$351,800.00 ",1/7/2025,3
001PY00000ffAxNYAU,Oakland Gardens,NY,,,,$280.00 ,2/25/2020,0
001PY00000ff8srYAA,Oakland Gardens,NY,,,,$563.76 ,6/17/2022,0
001PY00000ff3NoYAI,Oakland Gardens,NY,,,,$145.00 ,12/31/2022,0
001PY00000ffSUGYA2,Oceanside,NY,,,,$45.00 ,3/11/2021,0
001PY00000ffIpCYAU,Oceanside,NY,,,,$120.00 ,5/17/2022,0
001PY00000ffSUFYA2,Oceanside,NY,,,,$45.00 ,12/31/2023,0
001PY000015pxxCYAQ,Old Tappan,NY,,,,$45.32 ,10/10/2025,1
001PY00000feoPwYAI,Old Westbury,NY,,,,$264.00 ,12/31/2024,1
001PY00000ffzYLYAY,Olean,NY,,,,$300.00 ,6/13/2022,0
001PY00000ffSehYAE,Olivebridge,NY,,,,$15.00 ,12/31/2020,0
001PY00000ff8PqYAI,Olivebridge,NY,,,,"$7,070.00 ",12/31/2022,0
001PY00000ffM2SYAU,Olivebridge,NY,,,,$25.00 ,4/21/2023,0
001PY00000ffJJFYA2,Olivebridge,NY,,,,$200.00 ,12/11/2024,1
001PY00000feoQqYAI,Olivebridge,NY,,,,"$1,795.00 ",9/26/2025,18
001PY00000ff5JdYAI,Olmstedville,NY,,,,$220.00 ,7/14/2025,1
001PY00000ffSl9YAE,Oneonta,NY,,,,$5.00 ,4/18/2020,0
001PY00000fyHepYAE,Oneonta,NY,,,,"$9,777.00 ",7/14/2025,2
001PY00000ffCZUYA2,Orangeburg,NY,,,,$30.00 ,12/1/2020,0
001PY00000ffC0lYAE,Orangeburg,NY,,,,$50.00 ,4/22/2021,0
001PY00000ffNI5YAM,Orangeburg,NY,,,,$100.00 ,1/3/2023,0
001PY00000fedj8YAA,Orangeburg,NY,,,,$860.00 ,11/17/2023,0
001PY00000ffCYpYAM,orangeburg,NY,,,,$85.00 ,7/25/2024,1
001PY00000fegYLYAY,Ossining,NY,,,,$35.00 ,12/31/2021,0
001PY00000ff5qAYAQ,Ossining,NY,,,,$735.00 ,12/29/2022,0
001PY00000ffQ8WYAU,Ossining,NY,,,,$20.00 ,4/22/2024,1
001PY00000ff1OPYAY,Ossining,NY,,,,$685.00 ,7/25/2024,1
001PY00000ff9dJYAQ,Ossining,NY,,,,$185.00 ,8/29/2024,2
001PY00000fedjNYAQ,Ossining,NY,,,,"$9,590.00 ",11/7/2024,1
001PY00000ff8BSYAY,Ossining,NY,,,,$620.00 ,11/30/2024,1
001PY00000mg8AnYAI,Ossining,NY,,,,$50.00 ,6/4/2025,1
001PY00000ffR1NYAU,Ossining,NY,,,,$100.00 ,6/9/2025,2
001PY0000124FghYAE,Ossining,NY,,,,$51.50 ,9/25/2025,1
001PY00000rQLTkYAO,Ossining,NY,,,,$82.40 ,10/8/2025,4
001PY00000feUxjYAE,Ossining,NY,,,,$15.00 ,1/7/2020,0
001PY00000ff6hNYAQ,Ossining,NY,,,,$85.00 ,1/15/2020,0
001PY00000ffSkFYAU,Ossining,NY,,,,$70.00 ,1/23/2020,0
001PY00000ffCSNYA2,Ossining,NY,,,,$100.00 ,3/10/2020,0
001PY00000ff6G6YAI,Ossining,NY,,,,$225.00 ,3/23/2020,0
001PY00000ffBSyYAM,Ossining,NY,,,,$175.00 ,4/6/2020,0
001PY00000ff5RoYAI,Ossining,NY,,,,$260.00 ,5/28/2020,0
001PY00000ffzPKYAY,Ossining,NY,,,,$470.46 ,6/8/2020,0
001PY00000ff9lIYAQ,Ossining,NY,,,,$30.00 ,6/19/2020,0
001PY00000ff8E6YAI,Ossining,NY,,,,$120.00 ,7/8/2020,0
001PY00000ffF62YAE,Ossining,NY,,,,$20.00 ,7/14/2020,0
001PY00000ffANmYAM,Ossining,NY,,,,$250.00 ,8/26/2020,0
001PY00000ffFPjYAM,Ossining,NY,,,,$25.00 ,8/28/2020,0
001PY00000ffA0RYAU,Ossining,NY,,,,"$1,050.00 ",9/17/2020,0
001PY00000ff3juYAA,Ossining,NY,,,,$85.00 ,9/28/2020,0
001PY00000fevmGYAQ,Ossining,NY,,,,$150.00 ,11/22/2020,0
001PY00000ffRzSYAU,Ossining,NY,,,,$25.00 ,11/29/2020,0
001PY00000ffCMwYAM,Ossining,NY,,,,$170.00 ,12/1/2020,0
001PY00000feeBNYAY,Ossining,NY,,,,$300.00 ,12/1/2020,0
001PY00000ffG3RYAU,Ossining,NY,,,,$35.00 ,12/4/2020,0
001PY00000ff9JZYAY,Ossining,NY,,,,$250.00 ,12/7/2020,0
001PY00000ffCglYAE,Ossining,NY,,,,$350.00 ,12/13/2020,0
001PY00000ff8OjYAI,Ossining,NY,,,,$255.00 ,12/28/2020,0
001PY00000ff8BEYAY,Ossining,NY,,,,$140.00 ,12/30/2020,0
001PY00000ffGdcYAE,Ossining,NY,,,,$125.00 ,12/31/2020,0
001PY00000ff8OhYAI,Ossining,NY,,,,$115.00 ,1/15/2021,0
001PY00000ff2QBYAY,Ossining,NY,,,,$890.00 ,2/26/2021,0
001PY00000ffI95YAE,Ossining,NY,,,,$20.00 ,3/24/2021,0
001PY00000fe0leYAA,Ossining,NY,,,,$95.00 ,4/19/2021,0
001PY00000ffGb8YAE,Ossining,NY,,,,$55.00 ,4/29/2021,0
001PY00000ffGinYAE,Ossining,NY,,,,$20.50 ,5/17/2021,0
001PY00000ff9dKYAQ,Ossining,NY,,,,$50.00 ,6/9/2021,0
001PY00000ffHLdYAM,Ossining,NY,,,,$3.00 ,7/1/2021,0
001PY00000ffHLoYAM,Ossining,NY,,,,$50.00 ,7/18/2021,0
001PY00000ffHLsYAM,Ossining,NY,,,,$50.00 ,7/22/2021,0
001PY00000ffEsDYAU,Ossining,NY,,,,$100.00 ,7/29/2021,0
001PY00000feUysYAE,Ossining,NY,,,,$100.00 ,8/19/2021,0
001PY00000ffHaeYAE,Ossining,NY,,,,$5.00 ,10/3/2021,0
001PY00000ffIKtYAM,Ossining,NY,,,,$250.00 ,10/7/2021,0
001PY00000ff8ROYAY,Ossining,NY,,,,"$1,040.00 ",10/27/2021,0
001PY00000ff8cFYAQ,Ossining,NY,,,,$285.00 ,11/5/2021,0
001PY00000ffHs5YAE,Ossining,NY,,,,$20.00 ,11/5/2021,0
001PY00000feYRDYA2,Ossining,NY,,,,$100.00 ,11/30/2021,0
001PY00000ff6w9YAA,Ossining,NY,,,,$400.00 ,11/30/2021,0
001PY00000ffDHGYA2,Ossining,NY,,,,$100.00 ,12/5/2021,0
001PY00000ff7foYAA,Ossining,NY,,,,$370.00 ,12/8/2021,0
001PY00000ffEqvYAE,Ossining,NY,,,,$71.81 ,12/9/2021,0
001PY00000fem7eYAA,Ossining,NY,,,,$155.44 ,12/15/2021,0
001PY00000ffH15YAE,Ossining,NY,,,,$75.00 ,12/16/2021,0
001PY00000ff3XCYAY,Ossining,NY,,,,$800.00 ,12/29/2021,0
001PY00000feCQTYA2,Ossining,NY,,,,$767.50 ,12/31/2021,0
001PY00000ff7knYAA,Ossining,NY,,,,"$2,780.00 ",1/10/2022,0
001PY00000ff8evYAA,Ossining,NY,,,,$311.81 ,2/17/2022,0
001PY00000ffCfYYAU,Ossining,NY,,,,$50.00 ,4/7/2022,0
001PY00000ffEFfYAM,Ossining,NY,,,,$225.00 ,4/8/2022,0
001PY00000fe4I2YAI,Ossining,NY,,,,$25.00 ,4/23/2022,0
001PY00000ffIbUYAU,Ossining,NY,,,,$1.00 ,4/23/2022,0
001PY00000fdugYYAQ,Ossining,NY,,,,$1.00 ,4/23/2022,0
001PY00000fdugXYAQ,Ossining,NY,,,,$1.00 ,4/23/2022,0
001PY00000ffFPhYAM,Ossining,NY,,,,$525.00 ,4/28/2022,0
001PY00000ff8AAYAY,Ossining,NY,,,,$550.88 ,5/25/2022,0
001PY00000ffCyYYAU,Ossining,NY,,,,$100.00 ,6/25/2022,0
001PY00000ffCZeYAM,Ossining,NY,,,,$100.00 ,6/27/2022,0
001PY00000fefNFYAY,Ossining,NY,,,,$60.00 ,6/29/2022,0
001PY00000ffCaBYAU,Ossining,NY,,,,$395.00 ,7/22/2022,0
001PY00000ffzOOYAY,Ossining,NY,,,,$255.00 ,8/23/2022,0
001PY00000fevmEYAQ,Ossining,NY,,,,$100.00 ,10/21/2022,0
001PY00000ffKC4YAM,Ossining,NY,,,,$25.00 ,10/28/2022,0
001PY00000ff8cGYAQ,Ossining,NY,,,,$150.00 ,12/17/2022,0
001PY00000ff3s4YAA,Ossining,NY,,,,$620.00 ,12/26/2022,0
001PY00000ffBEeYAM,Ossining,NY,,,,$250.00 ,12/28/2022,0
001PY00000ffFTNYA2,Ossining,NY,,,,$60.00 ,12/31/2022,0
001PY00000ffSkCYAU,Ossining,NY,,,,$175.00 ,12/31/2022,0
001PY00000feH7gYAE,Ossining,NY,,,,"$1,610.00 ",2/6/2023,0
001PY00000ffSe5YAE,Ossining,NY,,,,$954.75 ,3/7/2023,0
001PY00000gRf5uYAC,Ossining,NY,,,,"$1,105.00 ",3/13/2023,0
001PY00000fepcFYAQ,Ossining,NY,,,,$50.00 ,3/13/2023,0
001PY00000ffCRnYAM,Ossining,NY,,,,$25.00 ,4/4/2023,0
001PY00000fetnbYAA,Ossining,NY,,,,$35.00 ,4/5/2023,0
001PY00000ff3rsYAA,Ossining,NY,,,,$595.00 ,4/18/2023,0
001PY00000ff7PvYAI,Ossining,NY,,,,$465.00 ,4/19/2023,0
001PY00000ffNW1YAM,Ossining,NY,,,,$50.00 ,4/21/2023,0
001PY00000ff9v5YAA,Ossining,NY,,,,$100.00 ,4/22/2023,0
001PY00000ffCFYYA2,Ossining,NY,,,,$100.00 ,4/29/2023,0
001PY00000ffNdhYAE,Ossining,NY,,,,$5.18 ,5/2/2023,0
001PY00000ffzreYAA,Ossining,NY,,,,$100.00 ,5/23/2023,0
001PY00000ffOLeYAM,Ossining,NY,,,,$155.44 ,6/5/2023,0
001PY00000ehgxDYAQ,Ossining,NY,,,,$654.07 ,6/9/2023,0
001PY00000ffCFHYA2,Ossining,NY,,,,$365.00 ,6/12/2023,0
001PY00000ffH0bYAE,Ossining,NY,,,,$75.00 ,6/13/2023,0
001PY00000ff7tdYAA,Ossining,NY,,,,$647.56 ,6/22/2023,0
001PY00000ff7g4YAA,Ossining,NY,,,,$145.00 ,6/29/2023,0
001PY00000ff0qPYAQ,Ossining,NY,,,,$585.00 ,8/3/2023,0
001PY00000ffP88YAE,Ossining,NY,,,,$103.94 ,8/16/2023,0
001PY00000ffRkxYAE,Ossining,NY,,,,$375.00 ,8/22/2023,0
001PY00000fe4HVYAY,Ossining,NY,,,,$145.00 ,9/10/2023,0
001PY00000ff8ezYAA,Ossining,NY,,,,$470.00 ,9/21/2023,0
001PY00000ffI0wYAE,Ossining,NY,,,,$200.00 ,10/5/2023,0
001PY00000ff6NmYAI,Ossining,NY,,,,"$1,325.00 ",11/24/2023,0
001PY00000ffIoRYAU,Ossining,NY,,,,$200.00 ,11/29/2023,0
001PY00000fetnWYAQ,Ossining,NY,,,,$100.00 ,12/4/2023,0
001PY00000ff7QCYAY,Ossining,NY,,,,$715.00 ,12/12/2023,0
001PY00000fegefYAA,Ossining,NY,,,,"$1,445.00 ",12/14/2023,0
001PY00000ff8jrYAA,Ossining,NY,,,,$35.00 ,12/25/2023,0
001PY00000feQ1KYAU,Ossining,NY,,,,"$1,700.00 ",12/27/2023,0
001PY00000ff8P6YAI,Ossining,NY,,,,$340.00 ,12/29/2023,0
001PY00000ffHe6YAE,Ossining,NY,,,,$101.97 ,12/31/2023,0
001PY00000ffJQLYA2,Ossining,NY,,,,$35.00 ,12/31/2023,0
001PY00000fecH5YAI,Ossining,NY,,,,"$1,125.00 ",1/7/2024,0
001PY00000ffAOOYA2,Ossining,NY,,,,"$1,050.00 ",2/2/2024,0
001PY00000ffQ6vYAE,Ossining,NY,,,,$100.00 ,4/1/2024,1
001PY00000ff3NDYAY,Ossining,NY,,,,$275.00 ,4/3/2024,1
001PY00000ffQBtYAM,Ossining,NY,,,,$1.00 ,4/22/2024,1
001PY00000ff9wcYAA,Ossining,NY,,,,$1.00 ,4/22/2024,1
001PY00000ffQ8VYAU,Ossining,NY,,,,$25.00 ,4/22/2024,1
001PY00000ffQ8TYAU,Ossining,NY,,,,$2.00 ,4/22/2024,1
001PY00000ffQBqYAM,Ossining,NY,,,,$1.00 ,4/22/2024,1
001PY00000ff8SdYAI,Ossining,NY,,,,$25.00 ,4/22/2024,1
001PY00000ffQBsYAM,Ossining,NY,,,,$5.00 ,4/22/2024,1
001PY00000fem6WYAQ,Ossining,NY,,,,$45.00 ,5/2/2024,1
001PY00000ffG3mYAE,Ossining,NY,,,,$625.00 ,5/14/2024,1
001PY00000ffSdfYAE,Ossining,NY,,,,$50.00 ,5/22/2024,1
001PY00000fdugCYAQ,Ossining,NY,,,,$130.00 ,6/17/2024,1
001PY00000ff5iMYAQ,Ossining,NY,,,,$796.75 ,6/21/2024,1
001PY00000ff3DeYAI,Ossining,NY,,,,"$1,165.08 ",6/22/2024,1
001PY00000fev6gYAA,Ossining,NY,,,,"$3,604.54 ",6/30/2024,1
001PY00000fepdNYAQ,Ossining,NY,,,,$20.00 ,7/11/2024,1
001PY00000ffQYMYA2,Ossining,NY,,,,$26.22 ,7/22/2024,1
001PY00000ff8ScYAI,Ossining,NY,,,,$385.00 ,9/7/2024,1
001PY00000ffCu1YAE,Ossining,NY,,,,$50.00 ,9/12/2024,1
001PY00000ffQuOYAU,Ossining,NY,,,,$0.01 ,9/12/2024,1
001PY00000ffHLiYAM,Ossining,NY,,,,$175.00 ,9/13/2024,1
001PY00000featyYAA,Ossining,NY,,,,$55.00 ,9/22/2024,3
001PY00000ff6sBYAQ,Ossining,NY,,,,$848.62 ,11/4/2024,1
001PY00000ffB76YAE,Ossining,NY,,,,$440.00 ,11/9/2024,1
001PY00000ff8BeYAI,Ossining,NY,,,,"$15,550.00 ",11/12/2024,1
001PY00000ff8cCYAQ,Ossining,NY,,,,$795.00 ,11/19/2024,1
001PY00000fe0mSYAQ,Ossining,NY,,,,$850.00 ,11/19/2024,1
001PY00000ffzeSYAQ,Ossining,NY,,,,$35.00 ,12/3/2024,1
001PY00000ffJhxYAE,Ossining,NY,,,,$228.00 ,12/3/2024,3
001PY00000femH8YAI,Ossining,NY,,,,$103.94 ,12/3/2024,1
001PY00000ffAGFYA2,Ossining,NY,,,,$105.00 ,12/3/2024,1
001PY00000ff8QcYAI,Ossining,NY,,,,"$1,580.00 ",12/6/2024,2
001PY00000ffHe2YAE,Ossining,NY,,,,$567.50 ,12/6/2024,2
001PY00000feIWyYAM,Ossining,NY,,,,$930.00 ,12/9/2024,1
001PY00000ffDgAYAU,Ossining,NY,,,,$700.00 ,12/10/2024,1
001PY00000fewuZYAQ,Ossining,NY,,,,"$1,105.00 ",12/17/2024,1
001PY00000feWydYAE,Ossining,NY,,,,$640.00 ,12/22/2024,1
001PY00000fe75YYAQ,Ossining,NY,,,,$205.00 ,12/23/2024,1
001PY00000feF3XYAU,Ossining,NY,,,,"$1,335.00 ",12/27/2024,1
001PY00000feauRYAQ,Ossining,NY,,,,$510.00 ,12/30/2024,1
001PY00000fegfAYAQ,Ossining,NY,,,,"$2,000.00 ",12/30/2024,1
001PY00000ff3SnYAI,Ossining,NY,,,,$235.00 ,12/31/2024,1
001PY00000ff3O1YAI,Ossining,NY,,,,$635.90 ,12/31/2024,1
001PY00000ff2QXYAY,Ossining,NY,,,,$890.00 ,1/10/2025,1
001PY00000ffOM0YAM,Ossining,NY,,,,$405.00 ,2/4/2025,1
